id,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
0,1814,2212108,,,,,5125,1,4,1.01,0.14,1,1,1,1,1
0,1814,2212546,,,,,32445,1,3,1.01,0.11,1,1,1,1,1
0,1814,2212745,,,,,130,1,2,1.01,0.09,1,1,1,1,1
0,1814,2212235,,,,,6091,1,3,1.01,0.09,1,1,1,1,1
0,1814,2212101,,,,,15357,1,3,1.01,0.1,1,1,1,1,1
0,1814,2212549,,,,,97890,1,4,1.01,0.08,1,1,1,1,1
0,1814,2212648,,,,,1752235,1,11,1.01,0.12,1,1,1,1,1
0,1814,2213221,,,,,25226,1,2,1.01,0.08,1,1,1,1,1
0,1814,2213330,,,,,246,1,2,1.01,0.11,1,1,1,1,1
0,1814,2212905,,,,,1809,1,2,1.01,0.1,1,1,1,1,1
0,1814,2314069,,,,,2051,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212542,,,,,137251,1,2,1.01,0.08,1,1,1,1,1
0,1814,2314059,,,,,656,1,2,1.01,0.09,1,1,1,1,1
0,1814,2212639,,,,,135010,1,5,1.01,0.12,1,1,1,1,1
0,1814,2212130,,,,,11491,1,2,1.01,0.1,1,1,1,1,1
0,1814,2212544,,,,,60438,1,12,1.01,0.12,1,1,1,1,1
0,1814,2212830,,,,,32956,1,2,1.01,0.1,1,1,1,1,1
0,1814,2212899,,,,,3313,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212616,,,,,954,1,4,1.01,0.14,1,1,1,1,1
0,1814,2212739,,,,,5640,1,3,1.01,0.08,1,1,1,1,1
0,1814,2212299,,,,,83,1,2,1.01,0.11,1,1,1,1,1
0,1814,2212700,,,,,6044,1,2,1.01,0.09,1,1,1,1,1
0,1814,2212233,,,,,5682,1,3,1.01,0.11,1,1,1,1,1
0,1814,42742305,,,,,119,1,2,1.01,0.09,1,1,1,1,1
0,1814,2212567,,,,,252,1,3,1.01,0.13,1,1,1,1,1
0,1814,2212981,,,,,16225,1,3,1.01,0.08,1,1,1,1,1
0,1814,2212539,,,,,28142,1,15,1.01,0.25,1,1,1,1,1
0,1814,2212112,,,,,9052,1,5,1.01,0.12,1,1,1,1,1
0,1814,2212392,,,,,421285,1,6,1.01,0.08,1,1,1,1,1
0,1814,42742564,,,,,2375,1,3,1.01,0.09,1,1,1,1,1
0,1814,2212449,,,,,11919,1,3,1.01,0.09,1,1,1,1,1
0,1814,2212460,,,,,6210,1,3,1.01,0.12,1,1,1,1,1
0,1814,2212199,,,,,464,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212526,,,,,182,1,2,1.01,0.07,1,1,1,1,1
0,1814,45890684,,,,,1264,1,2,1.01,0.12,1,1,1,1,1
0,1814,2212533,,,,,50762,1,4,1.01,0.1,1,1,1,1,1
0,1814,2212188,,,,,1636,1,2,1.01,0.07,1,1,1,1,1
0,1814,44816361,,,,,816,1,2,1.01,0.1,1,1,1,1,1
0,1814,2212883,,,,,81,1,2,1.01,0.11,1,1,1,1,1
0,1814,2212847,,,,,558,1,3,1.01,0.09,1,1,1,1,1
0,1814,2212613,,,,,10250,1,2,1.01,0.1,1,1,1,1,1
0,1814,44816359,,,,,348,1,2,1.01,0.11,1,1,1,1,1
0,1814,2212998,,,,,56983,1,3,1.01,0.09,1,1,1,1,1
0,1814,2212328,,,,,1029,1,3,1.01,0.09,1,1,1,1,1
0,1814,2212920,,,,,1506,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212457,,,,,1052,1,4,1.01,0.16,1,1,1,1,1
0,1814,2212110,,,,,65253,1,5,1.01,0.12,1,1,1,1,1
0,1814,43527970,,,,,3582,1,4,1.01,0.12,1,1,1,1,1
0,1814,2212803,,,,,196,1,2,1.01,0.07,1,1,1,1,1
0,1814,2212738,,,,,1196,1,2,1.01,0.07,1,1,1,1,1
0,1814,2213103,,,,,92,1,2,1.01,0.1,1,1,1,1,1
0,1814,2212441,,,,,169004,1,5,1.01,0.12,1,1,1,1,1
0,1814,2212217,,,,,5895,1,2,1.01,0.07,1,1,1,1,1
0,1814,2212107,,,,,156,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212357,,,,,30604,1,4,1.01,0.12,1,1,1,1,1
0,1814,2212191,,,,,32024,1,5,1.01,0.11,1,1,1,1,1
0,1814,42742342,,,,,912,1,2,1.01,0.1,1,1,1,1,1
0,1814,2212264,,,,,2881,1,2,1.01,0.08,1,1,1,1,1
0,1814,45890669,,,,,3536,1,2,1.01,0.08,1,1,1,1,1
0,1814,2213075,,,,,2279,1,3,1.01,0.11,1,1,1,1,1
0,1814,2213138,,,,,563,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212435,,,,,1829,1,2,1.01,0.09,1,1,1,1,1
0,1814,2212250,,,,,27655,1,6,1.01,0.11,1,1,1,1,1
0,1814,2212698,,,,,86,1,2,1.01,0.11,1,1,1,1,1
0,1814,43527976,,,,,8581,1,3,1.01,0.08,1,1,1,1,1
0,1814,2212909,,,,,38909,1,3,1.01,0.1,1,1,1,1,1
0,1814,40756926,,,,,324,1,3,1.01,0.12,1,1,1,1,1
0,1814,43527971,,,,,3388,1,4,1.01,0.12,1,1,1,1,1
0,1814,2212524,,,,,948,1,4,1.01,0.16,1,1,1,1,1
0,1814,2212676,,,,,451,1,2,1.01,0.1,1,1,1,1,1
0,1814,2212915,,,,,11033,1,5,1.01,0.16,1,1,1,1,1
0,1814,2213251,,,,,5525,1,19,1.01,0.4,1,1,1,1,1
0,1814,2212300,,,,,144323,1,4,1.01,0.1,1,1,1,1,1
0,1814,2212376,,,,,32370,1,8,1.01,0.19,1,1,1,1,1
0,1814,43527945,,,,,1294,1,2,1.01,0.07,1,1,1,1,1
0,1814,2212208,,,,,2257,1,4,1.01,0.11,1,1,1,1,1
0,1814,2212500,,,,,4107,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212219,,,,,1078,1,2,1.01,0.11,1,1,1,1,1
0,1814,2212298,,,,,2116,1,2,1.01,0.08,1,1,1,1,1
0,1814,2212240,,,,,3485,1,5,1.01,0.19,1,1,1,1,1
0,1814,2212597,,,,,372868,1,6,1.01,0.13,1,1,1,1,1
0,1814,2212894,,,,,167,1,2,1.01,0.11,1,1,1,1,1
0,1814,2212924,,,,,90986,1,8,1.01,0.15,1,1,1,1,1
0,1814,2212918,,,,,14735,1,3,1.01,0.09,1,1,1,1,1
0,1814,2213087,,,,,128553,1,8,1.01,0.14,1,1,1,1,1
0,1814,2212704,,,,,698,1,3,1.01,0.14,1,1,1,1,1
0,1814,2212406,,,,,4063,1,3,1.01,0.08,1,1,1,1,1
0,1814,2212996,,,,,373000,1,7,1.01,0.12,1,1,1,1,1
0,1814,2213329,,,,,186,1,2,1.01,0.07,1,1,1,1,1
0,1814,42742378,,,,,157,1,8,1.26,0.88,1,1,1,1,2
0,1814,2213040,,,,,36471,1,12,1.26,0.68,1,1,1,1,2
0,1814,2212263,,,,,26050,1,28,1.51,1.3,1,1,1,1,3
0,1814,2213273,,,,,157,1,4,1.2,0.5,1,1,1,1,2
0,1814,8150011172,,,,,5,1,2,1.2,0.45,1,1,1,1,2
0,1814,40756962,,,,,1157,1,4,1.2,0.41,1,1,1,1,2
0,1814,2213189,,,,,28,1,3,1.14,0.45,1,1,1,1,2
0,1814,2212275,,,,,8177,1,6,1.14,0.44,1,1,1,1,2
0,1814,2213029,,,,,76687,1,8,1.14,0.42,1,1,1,1,2
0,1814,2212979,,,,,85077,1,12,1.14,0.5,1,1,1,1,1
0,1814,42742371,,,,,987,1,154,1.39,6.89,1,1,1,1,1
0,1814,2212360,,,,,14,1,5,1.64,1.34,1,1,1,1,4
0,1814,45890667,,,,,1490,1,14,1.08,0.64,1,1,1,1,1
0,1814,2212746,,,,,36,1,4,1.08,0.5,1,1,1,1,1
0,1814,2213077,,,,,27110,1,4,1.08,0.32,1,1,1,1,1
0,1814,2213027,,,,,13933,1,6,1.08,0.33,1,1,1,1,1
0,1814,42742377,,,,,121,1,3,1.08,0.33,1,1,1,1,1
0,1814,2213002,,,,,13860,1,5,1.08,0.29,1,1,1,1,1
0,1814,2213043,,,,,9192,1,6,1.08,0.33,1,1,1,1,1
0,1814,2212184,,,,,13256,1,18,1.08,1.01,1,1,1,1,1
0,1814,42742299,,,,,12,1,2,1.08,0.29,1,1,1,1,1
0,1814,2212124,,,,,16666,1,6,1.02,0.18,1,1,1,1,1
0,1814,2212227,,,,,214239,1,6,1.02,0.15,1,1,1,1,1
0,1814,2212173,,,,,200304,1,4,1.02,0.13,1,1,1,1,1
0,1814,2212129,,,,,190,1,2,1.02,0.14,1,1,1,1,1
0,1814,2212674,,,,,671,1,3,1.02,0.14,1,1,1,1,1
0,1814,2212673,,,,,86,1,2,1.02,0.15,1,1,1,1,1
0,1814,2212863,,,,,202,1,2,1.02,0.16,1,1,1,1,1
0,1814,2213118,,,,,1676,1,3,1.02,0.13,1,1,1,1,1
0,1814,2212625,,,,,162,1,2,1.02,0.14,1,1,1,1,1
0,1814,2212388,,,,,16992,1,3,1.02,0.15,1,1,1,1,1
0,1814,2213080,,,,,2130,1,3,1.02,0.16,1,1,1,1,1
0,1814,2212371,,,,,50477,1,4,1.02,0.17,1,1,1,1,1
0,1814,2213215,,,,,14443,1,5,1.02,0.17,1,1,1,1,1
0,1814,2212914,,,,,11060,1,3,1.02,0.15,1,1,1,1,1
0,1814,2212381,,,,,11383,1,4,1.02,0.14,1,1,1,1,1
0,1814,2212708,,,,,64,1,2,1.02,0.12,1,1,1,1,1
0,1814,2212641,,,,,647,1,3,1.02,0.15,1,1,1,1,1
0,1814,2313814,,,,,165574,1,9,1.02,0.14,1,1,1,1,1
0,1814,2213135,,,,,4724,1,3,1.02,0.14,1,1,1,1,1
0,1814,2212884,,,,,72887,1,8,1.02,0.17,1,1,1,1,1
0,1814,2213071,,,,,305,1,2,1.02,0.15,1,1,1,1,1
0,1814,2212885,,,,,82564,1,8,1.02,0.17,1,1,1,1,1
0,1814,2212280,,,,,3871,1,3,1.02,0.14,1,1,1,1,1
0,1814,2212573,,,,,178,1,2,1.02,0.13,1,1,1,1,1
0,1814,2212813,,,,,24122,1,2,1.02,0.13,1,1,1,1,1
0,1814,2212668,,,,,324,1,2,1.02,0.12,1,1,1,1,1
0,1814,2213159,,,,,57,1,2,1.02,0.13,1,1,1,1,1
0,1814,2212377,,,,,19025,1,8,1.02,0.24,1,1,1,1,1
0,1814,42742307,,,,,1330,1,2,1.02,0.12,1,1,1,1,1
0,1814,2212393,,,,,6127,1,2,1.02,0.15,1,1,1,1,1
0,1814,2213072,,,,,16461,1,5,1.02,0.14,1,1,1,1,1
0,1814,2212744,,,,,700,1,2,1.02,0.12,1,1,1,1,1
0,1814,42742318,,,,,901,1,2,1.02,0.14,1,1,1,1,1
0,1814,2212232,,,,,59,1,2,1.02,0.13,1,1,1,1,1
0,1814,2213095,,,,,4559,1,2,1.02,0.13,1,1,1,1,1
0,1814,2212770,,,,,726,1,5,1.02,0.22,1,1,1,1,1
0,1814,42742314,,,,,721,1,3,1.02,0.15,1,1,1,1,1
0,1814,2212508,,,,,4355,1,2,1.02,0.15,1,1,1,1,1
0,1814,42742320,,,,,5702,1,2,1.02,0.12,1,1,1,1,1
0,1814,2212703,,,,,20217,1,3,1.02,0.14,1,1,1,1,1
0,1814,2212167,,,,,501751,1,5,1.02,0.13,1,1,1,1,1
0,1814,2212125,,,,,6196,1,6,1.02,0.18,1,1,1,1,1
0,1814,2212682,,,,,5375,1,6,1.02,0.2,1,1,1,1,1
0,1814,2212621,,,,,1375,1,3,1.02,0.13,1,1,1,1,1
0,1814,2212226,,,,,301379,1,6,1.02,0.15,1,1,1,1,1
0,1814,2213231,,,,,5393,1,11,1.02,0.24,1,1,1,1,1
0,1814,2213247,,,,,38911,1,16,1.02,0.28,1,1,1,1,1
0,1814,2212788,,,,,9525,1,2,1.02,0.12,1,1,1,1,1
0,1814,2212742,,,,,452402,1,17,1.27,0.66,1,1,1,1,2
0,1814,2212290,,,,,265960,1,10,1.21,0.5,1,1,1,1,2
0,1814,2212576,,,,,527,1,12,1.21,0.81,1,1,1,1,2
0,1814,2213000,,,,,58274,1,14,1.21,0.58,1,1,1,1,2
0,1814,2212990,,,,,130440,1,14,1.21,0.59,1,1,1,1,2
0,1814,2212581,,,,,28,1,2,1.21,0.42,1,1,1,1,2
0,1814,2212116,,,,,4616,1,5,1.15,0.37,1,1,1,1,2
0,1814,8115511165,,,,,13,0,4,1.15,0.9,1,1,1,1,1
0,1814,2212874,,,,,5528,1,11,1.15,0.54,1,1,1,1,2
0,1814,2212105,,,,,1435,1,3,1.15,0.37,1,1,1,1,2
0,1814,42742353,,,,,597,1,3,1.09,0.31,1,1,1,1,1
0,1814,42742357,,,,,472,1,5,1.09,0.34,1,1,1,1,1
0,1814,2212331,,,,,75,1,2,1.09,0.29,1,1,1,1,1
0,1814,2720585,,,,,246,1,2,1.09,0.29,1,1,1,1,1
0,1814,2213303,,,,,7154,1,4,1.09,0.29,1,1,1,1,1
0,1814,2212133,,,,,868,1,4,1.09,0.37,1,1,1,1,1
0,1814,2212211,,,,,11,1,2,1.09,0.3,1,1,1,1,1
0,1814,2314066,,,,,44,1,3,1.09,0.42,1,1,1,1,1
0,1814,2212734,,,,,10178,1,3,1.03,0.17,1,1,1,1,1
0,1814,2213115,,,,,116917,1,4,1.03,0.2,1,1,1,1,1
0,1814,2212089,,,,,8879,1,3,1.03,0.17,1,1,1,1,1
0,1814,2212295,,,,,223818,1,7,1.03,0.18,1,1,1,1,1
0,1814,40757116,,,,,36,1,2,1.03,0.17,1,1,1,1,1
0,1814,2212123,,,,,2269,1,11,1.03,0.34,1,1,1,1,1
0,1814,8157411171,,,,,533,1,3,1.03,0.21,1,1,1,1,1
0,1814,2213232,,,,,256,1,2,1.03,0.16,1,1,1,1,1
0,1814,2212630,,,,,7939,1,8,1.03,0.27,1,1,1,1,1
0,1814,2212871,,,,,705,1,3,1.03,0.17,1,1,1,1,1
0,1814,2212212,,,,,96929,1,7,1.03,0.2,1,1,1,1,1
0,1814,2212835,,,,,107260,1,8,1.03,0.19,1,1,1,1,1
0,1814,2212136,,,,,102816,1,5,1.03,0.17,1,1,1,1,1
0,1814,2212923,,,,,34491,1,3,1.03,0.18,1,1,1,1,1
0,1814,2213153,,,,,610,1,3,1.03,0.18,1,1,1,1,1
0,1814,2212713,,,,,867,1,2,1.03,0.16,1,1,1,1,1
0,1814,2212356,,,,,199,1,5,1.03,0.29,1,1,1,1,1
0,1814,2212667,,,,,399,1,3,1.03,0.2,1,1,1,1,1
0,1814,2212812,,,,,34525,1,4,1.03,0.17,1,1,1,1,1
0,1814,2212121,,,,,12993,1,10,1.03,0.27,1,1,1,1,1
0,1814,2212557,,,,,175,1,2,1.03,0.17,1,1,1,1,1
0,1814,2212209,,,,,20442,1,11,1.03,0.24,1,1,1,1,1
0,1814,2212425,,,,,167,1,6,1.03,0.39,1,1,1,1,1
0,1814,2212799,,,,,58,1,2,1.03,0.18,1,1,1,1,1
0,1814,2212421,,,,,119482,1,4,1.03,0.17,1,1,1,1,1
0,1814,2213046,,,,,2771,1,4,1.03,0.18,1,1,1,1,1
0,1814,42742560,,,,,3158,1,3,1.03,0.17,1,1,1,1,1
0,1814,2213162,,,,,116897,1,6,1.03,0.21,1,1,1,1,1
0,1814,2212254,,,,,142,1,3,1.03,0.2,1,1,1,1,1
0,1814,2212572,,,,,33511,1,7,1.03,0.19,1,1,1,1,1
0,1814,2213187,,,,,119849,1,8,1.03,0.16,1,1,1,1,1
0,1814,2213041,,,,,3269,1,14,1.03,0.31,1,1,1,1,1
0,1814,2212241,,,,,72383,1,9,1.03,0.23,1,1,1,1,1
0,1814,2213327,,,,,4718,1,4,1.03,0.18,1,1,1,1,1
0,1814,2212294,,,,,470988,1,7,1.03,0.2,1,1,1,1,1
0,1814,2212638,,,,,141980,1,7,1.03,0.19,1,1,1,1,1
0,1814,2212276,,,,,33,1,2,1.03,0.17,1,1,1,1,1
0,1814,2212194,,,,,7465,1,21,1.28,1.18,1,1,1,1,2
0,1814,2213006,,,,,36458,1,12,1.28,0.69,1,1,1,1,2
0,1814,43527955,,,,,2828,1,54,1.78,3.1,1,1,1,1,4
0,1814,8151111162,,,,,9,1,2,1.22,0.44,1,1,1,1,2
0,1814,46257710,,,,,222,1,3,1.22,0.48,1,1,1,1,2
0,1814,2213346,,,,,735,1,5,1.22,0.51,1,1,1,1,2
0,1814,2212751,,,,,5269,1,99,1.22,2.09,1,1,1,1,2
0,1814,42742359,,,,,37,1,3,1.22,0.48,1,1,1,1,2
0,1814,2212359,,,,,386613,1,34,1.47,1.34,1,1,1,1,3
0,1814,2212179,,,,,1476,1,11,1.16,0.6,1,1,1,1,2
0,1814,2212869,,,,,195,1,3,1.16,0.55,1,1,1,1,1
0,1814,8140311174,,,,,10,1,133,17.1,41.73,1,1,1,1,30
0,1814,42742365,,,,,174,1,2,1.1,0.3,1,1,1,1,1
0,1814,2212984,,,,,207434,1,14,1.1,0.38,1,1,1,1,1
0,1814,2313816,,,,,618157,1,18,1.1,0.35,1,1,1,1,1
0,1814,2617472,,,,,169,1,2,1.04,0.2,1,1,1,1,1
0,1814,2212855,,,,,29154,1,8,1.04,0.27,1,1,1,1,1
0,1814,2213099,,,,,4668,1,4,1.04,0.21,1,1,1,1,1
0,1814,2212545,,,,,117354,1,4,1.04,0.2,1,1,1,1,1
0,1814,2213078,,,,,5783,1,3,1.04,0.19,1,1,1,1,1
0,1814,2212919,,,,,389,1,3,1.04,0.2,1,1,1,1,1
0,1814,45890668,,,,,1711,1,6,1.04,0.25,1,1,1,1,1
0,1814,2617470,,,,,331,1,2,1.04,0.2,1,1,1,1,1
0,1814,2213328,,,,,59614,1,4,1.04,0.21,1,1,1,1,1
0,1814,2212166,,,,,466722,1,8,1.04,0.2,1,1,1,1,1
0,1814,2212410,,,,,4449,1,3,1.04,0.2,1,1,1,1,1
0,1814,2212245,,,,,4887,1,3,1.04,0.19,1,1,1,1,1
0,1814,2213255,,,,,94,1,2,1.04,0.2,1,1,1,1,1
0,1814,2212408,,,,,102,1,5,1.04,0.4,1,1,1,1,1
0,1814,2212672,,,,,2890,1,3,1.04,0.21,1,1,1,1,1
0,1814,2213091,,,,,8151,1,3,1.04,0.21,1,1,1,1,1
0,1814,2213216,,,,,57753,1,6,1.04,0.23,1,1,1,1,1
0,1814,2213061,,,,,372,1,2,1.04,0.19,1,1,1,1,1
0,1814,2212699,,,,,25791,1,6,1.04,0.23,1,1,1,1,1
0,1814,2212540,,,,,24,1,2,1.04,0.2,1,1,1,1,1
0,1814,2212396,,,,,799,1,3,1.04,0.21,1,1,1,1,1
0,1814,2212287,,,,,14414,1,36,1.04,0.53,1,1,1,1,1
0,1814,2212428,,,,,252028,1,7,1.04,0.23,1,1,1,1,1
0,1814,2212785,,,,,4390,1,9,1.04,0.26,1,1,1,1,1
0,1814,2213235,,,,,222,1,2,1.04,0.2,1,1,1,1,1
0,1814,2213060,,,,,372,1,2,1.04,0.19,1,1,1,1,1
0,1814,2213050,,,,,9836,1,5,1.04,0.23,1,1,1,1,1
0,1814,8152911185,,,,,600,1,3,1.04,0.24,1,1,1,1,1
0,1814,2212605,,,,,195609,1,6,1.29,0.54,1,1,1,1,2
0,1814,45890687,,,,,7454,1,5,1.23,0.48,1,1,1,1,2
0,1814,2212249,,,,,13,1,2,1.23,0.44,1,1,1,1,2
0,1814,42742364,,,,,581,1,8,1.23,0.61,1,1,1,1,2
0,1814,2212989,,,,,2691,1,8,1.17,0.52,1,1,1,1,2
0,1814,2212113,,,,,17800,1,8,1.17,0.4,1,1,1,1,2
0,1814,2212932,,,,,23,1,3,1.17,0.49,1,1,1,1,2
0,1814,2212781,,,,,9489,1,18,2.22,2.66,1,1,1,1,9
0,1814,8152711154,,,,,9,1,2,1.11,0.33,1,1,1,1,2
0,1814,2213129,,,,,9895,1,8,1.11,0.44,1,1,1,1,1
0,1814,2212794,,,,,9,1,2,1.11,0.33,1,1,1,1,2
0,1814,2212679,,,,,123,1,5,1.11,0.49,1,1,1,1,1
0,1814,2212822,,,,,265,1,2,1.11,0.31,1,1,1,1,2
0,1814,2212137,,,,,23932,1,7,1.11,0.37,1,1,1,1,1
0,1814,2212355,,,,,1584,1,11,1.11,0.83,1,1,1,1,1
0,1814,2212564,,,,,9133,1,21,1.11,0.56,1,1,1,1,1
0,1814,2212120,,,,,807,1,4,1.11,0.34,1,1,1,1,1
0,1814,8128511171,,,,,21,0,1,0.9,0.3,1,1,1,1,1
0,1814,42742374,,,,,816,1,3,1.05,0.24,1,1,1,1,1
0,1814,2212780,,,,,38092,1,6,1.05,0.24,1,1,1,1,1
0,1814,2212649,,,,,1702944,1,12,1.05,0.26,1,1,1,1,1
0,1814,2212178,,,,,16505,1,7,1.05,0.24,1,1,1,1,1
0,1814,2212192,,,,,21,1,2,1.05,0.22,1,1,1,1,1
0,1814,2212714,,,,,3339,1,3,1.05,0.22,1,1,1,1,1
0,1814,2213188,,,,,1093,1,4,1.05,0.26,1,1,1,1,1
0,1814,2212468,,,,,1402,1,4,1.05,0.26,1,1,1,1,1
0,1814,2212615,,,,,164830,1,9,1.05,0.27,1,1,1,1,1
0,1814,2212131,,,,,13719,1,10,1.05,0.38,1,1,1,1,1
0,1814,2212453,,,,,542413,1,16,1.05,0.31,1,1,1,1,1
0,1814,2212418,,,,,14149,1,8,1.05,0.44,1,1,1,1,1
0,1814,2212611,,,,,259012,1,6,1.05,0.24,1,1,1,1,1
0,1814,2213278,,,,,344,1,2,1.05,0.22,1,1,1,1,1
0,1814,2212936,,,,,98,1,2,1.05,0.22,1,1,1,1,1
0,1814,2213178,,,,,60,1,2,1.05,0.22,1,1,1,1,1
0,1814,2212237,,,,,20,1,2,1.05,0.22,1,1,1,1,1
0,1814,2212269,,,,,22,1,2,1.05,0.21,1,1,1,1,1
0,1814,2212671,,,,,2420,1,3,1.05,0.24,1,1,1,1,1
0,1814,2212507,,,,,77822,1,21,1.05,0.43,1,1,1,1,1
0,1814,2212532,,,,,5574,1,5,1.05,0.27,1,1,1,1,1
0,1814,2213044,,,,,55556,1,5,1.05,0.23,1,1,1,1,1
0,1814,2212523,,,,,402536,1,10,1.05,0.26,1,1,1,1,1
0,1814,2212656,,,,,909,1,6,1.05,0.33,1,1,1,1,1
0,1814,2212555,,,,,382,1,8,1.3,0.82,1,1,1,1,2
0,1814,2212292,,,,,177307,1,7,1.24,0.49,1,1,1,1,2
0,1814,2213242,,,,,47031,1,8,1.24,0.57,1,1,1,1,2
0,1814,2212839,,,,,931,1,5,1.24,0.45,1,1,1,1,2
0,1814,2212347,,,,,2257,1,8,1.24,0.74,1,1,1,1,2
0,1814,2213026,,,,,12487,1,13,1.24,0.64,1,1,1,1,2
0,1814,2212878,,,,,3361,1,2,1.18,0.38,1,1,1,1,2
0,1814,2213252,,,,,4526,1,5,1.18,0.39,1,1,1,1,2
0,1814,42742358,,,,,705,1,6,1.18,0.56,1,1,1,1,2
0,1814,8116011167,,,,,63,0,6,1.43,1.06,1,1,1,1,3
0,1814,2212315,,,,,2733,1,12,1.68,1.27,1,1,1,1,4
0,1814,2212657,,,,,84183,1,12,1.12,0.52,1,1,1,1,1
0,1814,2212687,,,,,4941,1,4,1.12,0.33,1,1,1,1,2
0,1814,2213302,,,,,6723,1,6,1.12,0.42,1,1,1,1,1
0,1814,43527952,,,,,25,1,2,1.12,0.33,1,1,1,1,2
0,1814,2213039,,,,,161081,1,14,1.12,0.41,1,1,1,1,1
0,1814,8114211163,,,,,17,1,2,1.12,0.33,1,1,1,1,2
0,1814,2212642,,,,,309190,1,34,1.37,1.09,1,1,1,1,2
0,1814,40660437,,,,,77739,1,26,1.87,3.12,1,1,1,1,1
0,1814,2212845,,,,,6016,1,4,1.06,0.25,1,1,1,1,1
0,1814,2212384,,,,,2543,1,5,1.06,0.31,1,1,1,1,1
0,1814,2212092,,,,,244824,1,10,1.06,0.29,1,1,1,1,1
0,1814,2313815,,,,,611578,1,10,1.06,0.27,1,1,1,1,1
0,1814,2212326,,,,,857,1,4,1.06,0.3,1,1,1,1,1
0,1814,2213003,,,,,1764,1,5,1.06,0.26,1,1,1,1,1
0,1814,2212383,,,,,2761,1,5,1.06,0.3,1,1,1,1,1
0,1814,2212800,,,,,52549,1,6,1.06,0.25,1,1,1,1,1
0,1814,2212669,,,,,4330,1,10,1.06,0.34,1,1,1,1,1
0,1814,2212134,,,,,6861,1,3,1.06,0.24,1,1,1,1,1
0,1814,2213065,,,,,114,1,2,1.06,0.24,1,1,1,1,1
0,1814,45890685,,,,,5706,1,3,1.06,0.24,1,1,1,1,1
0,1814,8116711175,,,,,13,0,4,1.31,0.95,1,1,1,1,2
0,1814,2212810,,,,,43,1,7,1.56,1.5,1,1,1,1,2
0,1815,8118011158,0,8507,,,143,0.5,30,5.61,6.95,1,1,1,1.5,2
0,1815,8149411184,0,8532,,,429,1,42.1,2.51,3.62,1.3,1,1.1,1.5,1.6
0,1816,3027401,0,6,,,862,0.5,3.9,1.78,0.46,1.4,1,1.2,1.5,1.6
0,1816,3027401,0,5,,,817,0.6,11.1,1.95,0.54,1.4,1,1.2,1.5,1.6
0,1816,3007785,0,2,,,8,4.5,150.1,40.76,48.67,1.3,1,1,1.5,1.6
0,1816,3008269,0,6,,,110,1,51.8,5.24,9.7,1.3,1,1.1,1.5,1.6
0,1816,8129011166,0,2,,,4,3,8,5.25,2.4,1.2,1,1,1.5,1.5
0,1816,8129011166,0,4,,,3,1.2,3,2.4,1.04,1.2,1,1,1.5,1.5
0,1816,8139311172,0,2,,,8,4.5,150.1,40.76,48.67,1.3,1,1,1.5,1.6
0,1816,8155111191,0,4,,,3,1.5,7,4.17,2.75,1.5,1,1,1.5,1.5
0,1816,8138811144,0,5,,,817,0.6,11.1,1.95,0.54,1.4,1,1.2,1.5,1.6
0,1816,8138811144,0,6,,,862,0.5,3.9,1.78,0.46,1.4,1,1.2,1.5,1.6
0,1816,8132711149,0,6,,,9,1.4,4.53,2.3,1.15,1.5,1,1.4,1.5,1.6
0,1816,8131111160,0,6,,,110,1,51.8,5.24,9.7,1.3,1,1.1,1.5,1.6
0,1816,8114911168,0,4,,,9,1.5,7.5,2.51,1.89,1.4,1,1.3,1.5,1.5
0,1814,8125811158,,,,,54,0.9,1.8,1.25,0.24,1.2,1,1.1,1.5,1.6
0,1814,8150211171,,,,,24,0.5,2,1.31,0.31,1.3,1,1.2,1.5,1.7
0,1816,8129611158,0,2,,,14,300,2250000,204482.14,596177.92,300,1,50,1350,1750
0,1816,8129611158,0,3,,,14,1,160000000,11430753.79,42761170.77,300,1,50,1350,1750
0,1815,8118811160,0,8532,,,8501,0,9700000,49153.87,315406.96,50,1,7,169,315
0,1815,8154111162,0,8532,,,6,140,9362551,1698385.33,3766855.15,140,1,4,1737,2394
0,1815,8120211190,0,8507,,,12,1,2960,1734.25,780.3,1300,1,800,1550,2000
0,1815,8158411160,0,8532,,,6,1,85,58.17,30.51,40,1,36,65,74
0,1815,8125011175,0,8532,,,6,1,108,61.67,35.81,64,1,47,77,108
0,1815,8123811157,0,8532,,,6,1,81312,13578.17,33182.69,17,1,17,105,81312
0,1816,8156411142,0,3,,,264,1,120806,2063.08,7373.96,200,1,25,420,511
0,1816,8116311165,0,7,,,4,500,500,500,0,500,1,1,500,500
0,1816,8116311165,0,4,,,4,500,500,500,0,500,1,1,500,500
0,1816,8116311165,0,2,,,8,500,500,500,0,500,1,500,500,500
0,1816,8116311165,0,3,,,6,500,500,500,0,500,1,500,500,500
0,1815,8120211190,0,8532,,,5,1,2200,1130.2,822.46,800,1,1,1050,1100
