"id","concept_id","value_as_concept_id","concept_name","type","est_count"
1381,3021236,0,"MIN","NUM",3
1382,3021236,0,"MAX","NUM",6073
1383,3021237,0,"MAX","NUM",28
1384,3021237,0,"MIN","NUM",3.2
1385,3021331,0,"MIN","NUM",0.06
1386,3021331,0,"MAX","NUM",0.13
1387,3021337,0,"MAX","NUM",2624.6
1388,3021337,0,"MIN","NUM",0
1389,3021374,0,"MAX","NUM",65.2
1390,3021374,0,"MIN","NUM",0
1391,3021421,0,"MAX","NUM",147
1392,3021421,0,"MIN","NUM",-30.8
1393,3021425,0,"MAX","NUM",99
1394,3021425,0,"MIN","NUM",0
1395,3021447,0,"MAX","NUM",547
1396,3021447,0,"MIN","NUM",0
1397,3021457,0,"MAX","NUM",12.92
1398,3021457,0,"MIN","NUM",0.01
1399,3021526,0,"MAX","NUM",3.27
1400,3021526,0,"MIN","NUM",0
1401,3021534,0,"MIN","NUM",0.8
1402,3021534,0,"MAX","NUM",21.5
1403,3021600,0,"MAX","NUM",257
1404,3021600,0,"MIN","NUM",0
1405,3021614,0,"MIN","NUM",0
1406,3021614,0,"MAX","NUM",18173
1407,3021650,0,"MIN","NUM",0.3
1408,3021650,0,"MAX","NUM",336
1409,3021661,0,"MAX","NUM",0.14
1410,3021661,0,"MIN","NUM",0.14
1411,3021664,0,"MAX","NUM",3.44
1412,3021664,0,"MIN","NUM",0.11
1413,3021717,0,"MIN","NUM",1.3
1414,3021717,0,"MAX","NUM",56
1415,3021835,0,"MAX","NUM",1062
1416,3021835,0,"MIN","NUM",0.01
1417,3021847,0,"MAX","NUM",14544
1418,3021847,0,"MIN","NUM",3
1419,3021871,0,"MIN","NUM",0
1420,3021871,0,"MAX","NUM",333
1421,3021889,0,"MIN","NUM",0.15
1422,3021889,0,"MAX","NUM",4.16
1423,3021952,0,"MAX","NUM",0
1424,3021952,0,"MIN","NUM",0
1425,3021973,0,"MIN","NUM",13
1426,3021973,0,"MAX","NUM",30
1427,3021997,0,"MIN","NUM",0
1428,3021997,0,"MAX","NUM",4241
1429,3022000,0,"MAX","NUM",1105
1430,3022000,0,"MIN","NUM",0.05
1431,3022022,0,"MAX","NUM",1230
1432,3022022,0,"MIN","NUM",0
1433,3022192,0,"MAX","NUM",19120
1434,3022192,0,"MIN","NUM",-97
1435,3022217,0,"MAX","NUM",210
1436,3022217,0,"MIN","NUM",0
1437,3022231,0,"MAX","NUM",92
1438,3022231,0,"MIN","NUM",0
1439,3022250,0,"MAX","NUM",6193
1440,3022250,0,"MIN","NUM",144
1441,3022260,0,"MAX","NUM",96.8
1442,3022260,0,"MIN","NUM",0.1
1443,3022270,0,"MAX","NUM",0.25
1444,3022270,0,"MIN","NUM",0.13
1445,3022338,0,"MIN","NUM",0.06
1446,3022338,0,"MAX","NUM",93
1447,3022343,0,"MAX","NUM",100
1448,3022343,0,"MIN","NUM",0
1449,3022359,0,"MAX","NUM",1
1450,3022359,0,"MIN","NUM",0
1451,3022361,0,"MAX","NUM",354.6
1452,3022361,0,"MIN","NUM",0
1453,3022368,0,"MAX","NUM",90
1454,3022368,0,"MIN","NUM",0
1455,3022374,0,"MAX","NUM",1.63
1456,3022374,0,"MIN","NUM",0.66
1457,3022407,0,"MIN","NUM",0
1458,3022407,0,"MAX","NUM",436
1459,3022417,0,"MAX","NUM",94211
1460,3022417,0,"MIN","NUM",0
1461,3022493,0,"MIN","NUM",30
1462,3022493,0,"MAX","NUM",1500
1463,3022548,0,"MIN","NUM",0
1464,3022548,0,"MAX","NUM",3575
1465,3022610,0,"MAX","NUM",10200
1466,3022610,0,"MIN","NUM",87.5
1467,3022616,0,"MIN","NUM",0.5
1468,3022616,0,"MAX","NUM",198.8
1469,3022618,0,"MIN","NUM",0
1470,3022618,0,"MAX","NUM",382.5
1471,3022621,0,"MIN","NUM",0
1472,3022621,0,"MAX","NUM",631
1473,3022675,0,"MIN","NUM",0.1
1474,3022675,0,"MAX","NUM",85
1475,3022695,0,"MIN","NUM",3
1476,3022695,0,"MAX","NUM",128
1477,3022756,0,"MIN","NUM",2
1478,3022756,0,"MAX","NUM",132
1479,3022785,0,"MIN","NUM",0.1
1480,3022785,0,"MAX","NUM",87.6
1481,3022810,0,"MIN","NUM",55
1482,3022810,0,"MAX","NUM",161
1483,3022813,0,"MAX","NUM",12445
1484,3022813,0,"MIN","NUM",3
1485,3022914,0,"MAX","NUM",1215939
1486,3022914,0,"MIN","NUM",1
1487,3022959,0,"MIN","NUM",0.17
1488,3022959,0,"MAX","NUM",0.54
1489,3023006,0,"MIN","NUM",0.12
1490,3023006,0,"MAX","NUM",28.6
1491,3023028,0,"MIN","NUM",0
1492,3023028,0,"MAX","NUM",529
1493,3023081,0,"MIN","NUM",-0.4
1494,3023081,0,"MAX","NUM",39.8
1495,3023091,0,"MAX","NUM",2640
1496,3023091,0,"MIN","NUM",2.5
1497,3023101,0,"MIN","NUM",0
1498,3023101,0,"MAX","NUM",23.45
1499,3023103,0,"MIN","NUM",-0.1
1500,3023103,0,"MAX","NUM",143
1501,3023150,0,"MAX","NUM",500
1502,3023150,0,"MIN","NUM",0
1503,3023194,0,"MAX","NUM",130
1504,3023194,0,"MIN","NUM",2
1505,3023235,0,"MIN","NUM",0.12
1506,3023235,0,"MAX","NUM",6.7
1507,3023261,0,"MAX","NUM",64.2
1508,3023261,0,"MIN","NUM",0.6
1509,3023289,0,"MAX","NUM",0.48
1510,3023289,0,"MIN","NUM",0.48
1511,3023307,0,"MIN","NUM",-1
1512,3023307,0,"MAX","NUM",26
1513,3023314,0,"MIN","NUM",0
1514,3023314,0,"MAX","NUM",386
1515,3023323,0,"MAX","NUM",361.1
1516,3023323,0,"MIN","NUM",0
1517,3023351,0,"MAX","NUM",83
1518,3023351,0,"MIN","NUM",0.1
1519,3023420,0,"MAX","NUM",285
1520,3023420,0,"MIN","NUM",0
1521,3023430,0,"MAX","NUM",95.1
1522,3023430,0,"MIN","NUM",0.1
1523,3023436,0,"MIN","NUM",109
1524,3023436,0,"MAX","NUM",1180
1525,3023465,0,"MIN","NUM",0
1526,3023465,0,"MAX","NUM",10.6
1527,3023479,0,"MAX","NUM",158
1528,3023479,0,"MIN","NUM",123
1529,3023505,0,"MIN","NUM",1.2
1530,3023505,0,"MAX","NUM",32.9
1531,3023520,0,"MAX","NUM",508
1532,3023520,0,"MIN","NUM",0
1533,3023539,0,"MIN","NUM",10
1534,3023539,0,"MAX","NUM",150
1535,3023589,0,"MAX","NUM",60200
1536,3023589,0,"MIN","NUM",37
1537,3023599,0,"MIN","NUM",0
1538,3023599,0,"MAX","NUM",820
1539,3023604,0,"MIN","NUM",31
1540,3023604,0,"MAX","NUM",31
1541,3023640,0,"MAX","NUM",1879
1542,3023640,0,"MIN","NUM",1
1543,3023643,0,"MAX","NUM",661.23
1544,3023643,0,"MIN","NUM",0
1545,3023659,0,"MIN","NUM",1
1546,3023659,0,"MAX","NUM",154
1547,3023669,0,"MIN","NUM",5
1548,3023669,0,"MAX","NUM",78
1549,3023709,0,"MIN","NUM",0.1
1550,3023709,0,"MAX","NUM",321
1551,3023851,0,"MAX","NUM",7442
1552,3023851,0,"MIN","NUM",0
1553,3023885,0,"MIN","NUM",22
1554,3023885,0,"MAX","NUM",3280
1555,3023919,0,"MIN","NUM",10
1556,3023919,0,"MAX","NUM",43
1557,3023929,0,"MAX","NUM",4
1558,3023929,0,"MIN","NUM",4
1559,3023936,0,"MIN","NUM",0
1560,3023936,0,"MAX","NUM",12.3
1561,3023980,0,"MIN","NUM",-4
1562,3023980,0,"MAX","NUM",8
1563,3023985,0,"MAX","NUM",5.4
1564,3023985,0,"MIN","NUM",0.5
1565,3024069,0,"MAX","NUM",4850
1566,3024069,0,"MIN","NUM",5
1567,3024072,0,"MAX","NUM",5.08
1568,3024072,0,"MIN","NUM",0
1569,3024120,0,"MIN","NUM",2
1570,3024120,0,"MAX","NUM",958
1571,3024128,0,"MAX","NUM",80
1572,3024128,0,"MIN","NUM",0.1
1573,3024139,0,"MAX","NUM",2995
1574,3024139,0,"MIN","NUM",4
1575,3024144,0,"MIN","NUM",40
1576,3024144,0,"MAX","NUM",235
1577,3024149,0,"MAX","NUM",21
1578,3024149,0,"MIN","NUM",0.1
1579,3024171,0,"MAX","NUM",16701895
1580,3024171,0,"MIN","NUM",-18
1581,3024172,0,"MAX","NUM",11459
1582,3024172,0,"MIN","NUM",1
1583,3024178,0,"MIN","NUM",9.4
1584,3024178,0,"MAX","NUM",15
1585,3024262,0,"MAX","NUM",566
1586,3024262,0,"MIN","NUM",0.5
1587,3024273,0,"MAX","NUM",2804.1
1588,3024273,0,"MIN","NUM",143.7
1589,3024303,0,"MIN","NUM",0.5
1590,3024303,0,"MAX","NUM",18.2
1591,3024354,0,"MAX","NUM",1313
1592,3024354,0,"MIN","NUM",0
1593,3024391,0,"MIN","NUM",8
1594,3024391,0,"MAX","NUM",8
1595,3024455,0,"MAX","NUM",35
1596,3024455,0,"MIN","NUM",35
1597,3024469,0,"MIN","NUM",0.12
1598,3024469,0,"MAX","NUM",26.7
1599,3024474,0,"MIN","NUM",1
1600,3024474,0,"MAX","NUM",4168.8
1601,3024478,0,"MAX","NUM",0
1602,3024478,0,"MIN","NUM",0
1603,3024489,0,"MAX","NUM",19.31
1604,3024489,0,"MIN","NUM",0
1605,3024561,0,"MAX","NUM",5567
1606,3024561,0,"MIN","NUM",-0.1
1607,3024593,0,"MAX","NUM",42.1
1608,3024593,0,"MIN","NUM",0.1
1609,3024605,0,"MIN","NUM",0
1610,3024605,0,"MAX","NUM",6.98
1611,3024629,0,"MIN","NUM",0
1612,3024629,0,"MAX","NUM",2000
1613,3024654,0,"MIN","NUM",0
1614,3024654,0,"MAX","NUM",1.5
1615,3024666,0,"MAX","NUM",5
1616,3024666,0,"MIN","NUM",0
1617,3024675,0,"MAX","NUM",9.2
1618,3024675,0,"MIN","NUM",0.4
1619,3024713,0,"MAX","NUM",2990
1620,3024713,0,"MIN","NUM",23
1621,3024773,0,"MAX","NUM",4.44
1622,3024773,0,"MIN","NUM",4.44
1623,3024802,0,"MIN","NUM",1
1624,3024802,0,"MAX","NUM",191
1625,3024821,0,"MIN","NUM",13
1626,3024821,0,"MAX","NUM",684
1627,3024826,0,"MIN","NUM",0
1628,3024826,0,"MAX","NUM",24.75
1629,3024830,0,"MIN","NUM",4
1630,3024830,0,"MAX","NUM",17
1631,3024865,0,"MAX","NUM",46.7
1632,3024865,0,"MIN","NUM",0.5
1633,3024889,0,"MAX","NUM",31
1634,3024889,0,"MIN","NUM",-1
1635,3024929,0,"MAX","NUM",188000
1636,3024929,0,"MIN","NUM",0
1637,3024934,0,"MAX","NUM",4
1638,3024934,0,"MIN","NUM",4
1639,3024975,0,"MIN","NUM",5
1640,3024975,0,"MAX","NUM",736
1641,3024980,0,"MIN","NUM",1
1642,3024980,0,"MAX","NUM",1980
1643,3024987,0,"MIN","NUM",5
1644,3024987,0,"MAX","NUM",87
1645,3025086,0,"MAX","NUM",129
1646,3025086,0,"MIN","NUM",0
1647,3025103,0,"MIN","NUM",0.13
1648,3025103,0,"MAX","NUM",38.8
1649,3025149,0,"MIN","NUM",1
1650,3025149,0,"MAX","NUM",1
1651,3025150,0,"MIN","NUM",0
1652,3025150,0,"MAX","NUM",14
1653,3025221,0,"MIN","NUM",0
1654,3025221,0,"MAX","NUM",1.8
1655,3025234,0,"MIN","NUM",6
1656,3025234,0,"MAX","NUM",470
1657,3025255,0,"MAX","NUM",1650.7
1658,3025255,0,"MIN","NUM",1650.7
1659,3025260,0,"MIN","NUM",0.11
1660,3025260,0,"MAX","NUM",20.7
1661,3025285,0,"MIN","NUM",0
1662,3025285,0,"MAX","NUM",22776
1663,3025296,0,"MAX","NUM",7.87
1664,3025296,0,"MIN","NUM",0.22
1665,3025313,0,"MIN","NUM",0
1666,3025313,0,"MAX","NUM",413.6
1667,3025315,0,"MAX","NUM",860363
1668,3025315,0,"MIN","NUM",0.01
1669,3025365,0,"MIN","NUM",0.26
1670,3025365,0,"MAX","NUM",14.6
1671,3025411,0,"MAX","NUM",699
1672,3025411,0,"MIN","NUM",0.6
1673,3025455,0,"MAX","NUM",18.6
1674,3025455,0,"MIN","NUM",0.07
1675,3025461,0,"MIN","NUM",0.11
1676,3025461,0,"MAX","NUM",3.64
1677,3025466,0,"MIN","NUM",1
1678,3025466,0,"MAX","NUM",84
1679,3025481,0,"MIN","NUM",0.3
1680,3025481,0,"MAX","NUM",39.9
1681,3025522,0,"MAX","NUM",169.8
1682,3025522,0,"MIN","NUM",2.3
1683,3025547,0,"MAX","NUM",29195
1684,3025547,0,"MIN","NUM",0.3
1685,3025591,0,"MIN","NUM",0.7
1686,3025591,0,"MAX","NUM",115.1
1687,3025626,0,"MAX","NUM",200
1688,3025626,0,"MIN","NUM",0
1689,3025631,0,"MAX","NUM",13.9
1690,3025631,0,"MIN","NUM",1.2
1691,3025684,0,"MAX","NUM",2.5
1692,3025684,0,"MIN","NUM",0.1
1693,3025776,0,"MAX","NUM",137
1694,3025776,0,"MIN","NUM",7
1695,3025809,0,"MIN","NUM",0
1696,3025809,0,"MAX","NUM",3890
1697,3025862,0,"MIN","NUM",2
1698,3025862,0,"MAX","NUM",320
1699,3025886,0,"MIN","NUM",0
1700,3025886,0,"MAX","NUM",225
1701,3025911,0,"MIN","NUM",2.6
1702,3025911,0,"MAX","NUM",5260
1703,3025966,0,"MAX","NUM",1.07
1704,3025966,0,"MIN","NUM",0.31
1705,3025987,0,"MIN","NUM",0
1706,3025987,0,"MAX","NUM",12307.3
1707,3026046,0,"MIN","NUM",0.11
1708,3026046,0,"MAX","NUM",19.5
1709,3026116,0,"MAX","NUM",2
1710,3026116,0,"MIN","NUM",2
1711,3026179,0,"MIN","NUM",0.1
1712,3026179,0,"MAX","NUM",534
1713,3026237,0,"MIN","NUM",0
1714,3026237,0,"MAX","NUM",9700000
1715,3026250,0,"MIN","NUM",0
1716,3026250,0,"MAX","NUM",261
1717,3026253,0,"MIN","NUM",0.07
1718,3026253,0,"MAX","NUM",8.98
1719,3026258,0,"MIN","NUM",0
1720,3026258,0,"MAX","NUM",4683
1721,3026285,0,"MIN","NUM",0.14
1722,3026285,0,"MAX","NUM",520
1723,3026286,0,"MIN","NUM",1
1724,3026286,0,"MAX","NUM",275530
1725,3026291,0,"MIN","NUM",0.11
1726,3026291,0,"MAX","NUM",0.54
1727,3026306,0,"MIN","NUM",0
1728,3026306,0,"MAX","NUM",0.06
1729,3026312,0,"MIN","NUM",1
1730,3026312,0,"MAX","NUM",55
1731,3026470,0,"MAX","NUM",81.9
1732,3026470,0,"MIN","NUM",0.2
1733,3026566,0,"MIN","NUM",0
1734,3026566,0,"MAX","NUM",89
1735,3026623,0,"MIN","NUM",0
1736,3026623,0,"MAX","NUM",106
1737,3026704,0,"MAX","NUM",750
1738,3026704,0,"MIN","NUM",4
1739,3026729,0,"MAX","NUM",2519
1740,3026729,0,"MIN","NUM",0.01
1741,3026778,0,"MIN","NUM",35
1742,3026778,0,"MAX","NUM",35
1743,3026782,0,"MIN","NUM",33
1744,3026782,0,"MAX","NUM",6770
1745,3026834,0,"MAX","NUM",176
1746,3026834,0,"MIN","NUM",23
1747,3026893,0,"MIN","NUM",0
1748,3026893,0,"MAX","NUM",2669
1749,3026910,0,"MAX","NUM",5820
1750,3026910,0,"MIN","NUM",0
1751,3026925,0,"MIN","NUM",0.3
1752,3026925,0,"MAX","NUM",180
1753,3027018,0,"MAX","NUM",79000000
1754,3027018,0,"MIN","NUM",-107
1755,3027020,0,"MIN","NUM",0.13
1756,3027020,0,"MAX","NUM",1.74
1757,3027105,0,"MIN","NUM",3
1758,3027105,0,"MAX","NUM",3310
1759,3027114,0,"MAX","NUM",2369
1760,3027114,0,"MIN","NUM",0
1761,3027126,0,"MAX","NUM",1236
1762,3027126,0,"MIN","NUM",0.51
1763,3027135,0,"MIN","NUM",19
1764,3027135,0,"MAX","NUM",4900
1765,3027144,0,"MIN","NUM",0.1
1766,3027144,0,"MAX","NUM",16200
1767,3027165,0,"MIN","NUM",0.11
1768,3027165,0,"MAX","NUM",64.8
1769,3027180,0,"MAX","NUM",198
1770,3027180,0,"MIN","NUM",0
1771,3027215,0,"MIN","NUM",-31.3
1772,3027215,0,"MAX","NUM",138
1773,3027223,0,"MIN","NUM",0
1774,3027223,0,"MAX","NUM",26
1775,3027227,0,"MIN","NUM",0
1776,3027227,0,"MAX","NUM",16
1777,3027231,0,"MAX","NUM",7.57
1778,3027231,0,"MIN","NUM",0.11
1779,3027238,0,"MIN","NUM",0.2
1780,3027238,0,"MAX","NUM",92812
1781,3027259,0,"MAX","NUM",10
1782,3027259,0,"MIN","NUM",10
1783,3027273,0,"MIN","NUM",-27
1784,3027273,0,"MAX","NUM",99
1785,3027300,0,"MAX","NUM",83.3
1786,3027300,0,"MIN","NUM",0.1
1787,3027306,0,"MIN","NUM",0.31
1788,3027306,0,"MAX","NUM",1.03
1789,3027315,0,"MIN","NUM",21
1790,3027315,0,"MAX","NUM",760
1791,3027358,0,"MAX","NUM",37267036
1792,3027358,0,"MIN","NUM",-90
1793,3027370,0,"MAX","NUM",11000
1794,3027370,0,"MIN","NUM",552
1795,3027383,0,"MAX","NUM",29.5
1796,3027383,0,"MIN","NUM",0.1
1797,3027401,0,"MAX","NUM",11.1
1798,3027401,0,"MIN","NUM",0.5
1799,3027457,0,"MIN","NUM",23
1800,3027457,0,"MAX","NUM",314
1801,3027476,0,"MAX","NUM",238
1802,3027476,0,"MIN","NUM",0.1
1803,3027514,0,"MAX","NUM",9640
1804,3027514,0,"MIN","NUM",5.4
1805,3027557,0,"MIN","NUM",0
1806,3027557,0,"MAX","NUM",38
1807,3027591,0,"MAX","NUM",8420
1808,3027591,0,"MIN","NUM",63
1809,3027600,0,"MAX","NUM",11
1810,3027600,0,"MIN","NUM",11
1811,3027626,0,"MAX","NUM",46.7
1812,3027626,0,"MIN","NUM",1.3
1813,3027651,0,"MAX","NUM",884.4
1814,3027651,0,"MIN","NUM",0
1815,3027678,0,"MIN","NUM",0
1816,3027678,0,"MAX","NUM",100
1817,3027801,0,"MIN","NUM",0
1818,3027801,0,"MAX","NUM",39900
1819,3027833,0,"MAX","NUM",100
1820,3027833,0,"MIN","NUM",25
1821,3027913,0,"MIN","NUM",30
1822,3027913,0,"MAX","NUM",30
1823,3027933,0,"MIN","NUM",0
1824,3027933,0,"MAX","NUM",114
1825,3027946,0,"MAX","NUM",147
1826,3027946,0,"MIN","NUM",0
1827,3027953,0,"MAX","NUM",1106.6
1828,3027953,0,"MIN","NUM",1.5
1829,3027997,0,"MIN","NUM",76
1830,3027997,0,"MAX","NUM",322
1831,3028018,0,"MIN","NUM",0
1832,3028018,0,"MAX","NUM",0.18
1833,3028019,0,"MIN","NUM",81
1834,3028019,0,"MAX","NUM",81
1835,3028026,0,"MAX","NUM",9999999
1836,3028026,0,"MIN","NUM",0.01
1837,3028054,0,"MAX","NUM",27300
1838,3028054,0,"MIN","NUM",5
1839,3028075,0,"MIN","NUM",0.1
1840,3028075,0,"MAX","NUM",790.2
1841,3028110,0,"MAX","NUM",755.7
1842,3028110,0,"MIN","NUM",1
1843,3028167,0,"MIN","NUM",0
1844,3028167,0,"MAX","NUM",110952
1845,3028192,0,"MIN","NUM",16
1846,3028192,0,"MAX","NUM",1950
1847,3028193,0,"MIN","NUM",0.1
1848,3028193,0,"MAX","NUM",159
1849,3028274,0,"MAX","NUM",116
1850,3028274,0,"MIN","NUM",0
1851,3028286,0,"MIN","NUM",0
1852,3028286,0,"MAX","NUM",7.32
1853,3028288,0,"MAX","NUM",959
1854,3028288,0,"MIN","NUM",-100
1855,3028339,0,"MIN","NUM",0
1856,3028339,0,"MAX","NUM",22.47
1857,3028352,0,"MIN","NUM",0.3
1858,3028352,0,"MAX","NUM",0.3
1859,3028398,0,"MAX","NUM",2.09
1860,3028398,0,"MIN","NUM",0.1
1861,3028430,0,"MAX","NUM",13680
1862,3028430,0,"MIN","NUM",26
1863,3028447,0,"MAX","NUM",96.4
1864,3028447,0,"MIN","NUM",1
1865,3028481,0,"MAX","NUM",4710
1866,3028481,0,"MIN","NUM",10
1867,3028506,0,"MAX","NUM",772.8
1868,3028506,0,"MIN","NUM",0
1869,3028531,0,"MIN","NUM",3.2
1870,3028531,0,"MAX","NUM",251
1871,3028545,0,"MAX","NUM",0.5
1872,3028545,0,"MIN","NUM",0.5
1873,3028557,0,"MIN","NUM",0.3
1874,3028557,0,"MAX","NUM",20.6
1875,3028591,0,"MAX","NUM",5.68
1876,3028591,0,"MIN","NUM",0.19
1877,3028602,0,"MAX","NUM",2706.9
1878,3028602,0,"MIN","NUM",0
1879,3028615,0,"MAX","NUM",1241
1880,3028615,0,"MIN","NUM",0
1881,3028639,0,"MAX","NUM",52.7
1882,3028639,0,"MIN","NUM",0.1
1883,3028652,0,"MIN","NUM",0.2
1884,3028652,0,"MAX","NUM",19.1
1885,3028684,0,"MIN","NUM",77
1886,3028684,0,"MAX","NUM",345
1887,3028717,0,"MAX","NUM",352
1888,3028717,0,"MIN","NUM",15
1889,3028718,0,"MAX","NUM",24582
1890,3028718,0,"MIN","NUM",0.06
1891,3028748,0,"MIN","NUM",4
1892,3028748,0,"MAX","NUM",520
1893,3028772,0,"MAX","NUM",252
1894,3028772,0,"MIN","NUM",2
1895,3028799,0,"MIN","NUM",0
1896,3028799,0,"MAX","NUM",44.7
1897,3028833,0,"MIN","NUM",0
1898,3028833,0,"MAX","NUM",97.1
1899,3029080,0,"MIN","NUM",0.7
1900,3029080,0,"MAX","NUM",187
1901,3029192,0,"MAX","NUM",4326
1902,3029192,0,"MIN","NUM",109
1903,3030326,0,"MAX","NUM",1550
1904,3030326,0,"MIN","NUM",3
1905,3030366,0,"MIN","NUM",0.42
1906,3030366,0,"MAX","NUM",7.42
1907,3030384,0,"MAX","NUM",1000
1908,3030384,0,"MIN","NUM",1
1909,3030595,0,"MAX","NUM",26900
1910,3030595,0,"MIN","NUM",2
1911,3030631,0,"MIN","NUM",51
1912,3030631,0,"MAX","NUM",4981
1913,3030658,0,"MIN","NUM",2
1914,3030658,0,"MAX","NUM",1050
1915,3030703,0,"MAX","NUM",78
1916,3030703,0,"MIN","NUM",1.2
1917,3030791,0,"MIN","NUM",0
1918,3030791,0,"MAX","NUM",59
1919,3030884,0,"MIN","NUM",0
1920,3030884,0,"MAX","NUM",270
1921,3030894,0,"MIN","NUM",0
1922,3030894,0,"MAX","NUM",100
1923,3030913,0,"MAX","NUM",100
1924,3030913,0,"MIN","NUM",0
1925,3030934,0,"MAX","NUM",178
1926,3030934,0,"MIN","NUM",2
1927,3030992,0,"MAX","NUM",40
1928,3030992,0,"MIN","NUM",1
1929,3031103,0,"MAX","NUM",236
1930,3031103,0,"MIN","NUM",0
1931,3031119,0,"MIN","NUM",0.09
1932,3031119,0,"MAX","NUM",6.28
1933,3031490,0,"MAX","NUM",214
1934,3031490,0,"MIN","NUM",214
1935,3031543,0,"MIN","NUM",-7834.96
1936,3031543,0,"MAX","NUM",26124565.43
1937,3031664,0,"MIN","NUM",0
1938,3031664,0,"MAX","NUM",49
1939,3031748,0,"MIN","NUM",1
1940,3031748,0,"MAX","NUM",6200
1941,3031767,0,"MAX","NUM",1762
1942,3031767,0,"MIN","NUM",11
1943,3031952,0,"MIN","NUM",0
1944,3031952,0,"MAX","NUM",13.92
1945,3032532,0,"MIN","NUM",2
1946,3032532,0,"MAX","NUM",5
1947,3032725,0,"MIN","NUM",8
1948,3032725,0,"MAX","NUM",8
1949,3032729,0,"MIN","NUM",2
1950,3032729,0,"MAX","NUM",979
1951,3032873,0,"MIN","NUM",0.6
1952,3032873,0,"MAX","NUM",18.8
1953,3032926,0,"MAX","NUM",100
1954,3032926,0,"MIN","NUM",0
1955,3033298,0,"MAX","NUM",956
1956,3033298,0,"MIN","NUM",2
1957,3033341,0,"MIN","NUM",1
1958,3033341,0,"MAX","NUM",647
1959,3033490,0,"MIN","NUM",8
1960,3033490,0,"MAX","NUM",8
1961,3033526,0,"MIN","NUM",0.01
1962,3033526,0,"MAX","NUM",487
1963,3033575,0,"MAX","NUM",3279
1964,3033575,0,"MIN","NUM",0
1965,3033625,0,"MAX","NUM",3060
1966,3033625,0,"MIN","NUM",3
1967,3033631,0,"MIN","NUM",0.13
1968,3033631,0,"MAX","NUM",0.13
1969,3033670,0,"MIN","NUM",0.2
1970,3033670,0,"MAX","NUM",142
1971,3033685,0,"MAX","NUM",741
1972,3033685,0,"MIN","NUM",4
1973,3033745,0,"MAX","NUM",46.77
1974,3033745,0,"MIN","NUM",0
1975,3033851,0,"MIN","NUM",0
1976,3033851,0,"MAX","NUM",108.8
1977,3033882,0,"MIN","NUM",2
1978,3033882,0,"MAX","NUM",1380
1979,3033891,0,"MAX","NUM",28.5
1980,3033891,0,"MIN","NUM",1.5
1981,3033893,0,"MIN","NUM",0.22
1982,3033893,0,"MAX","NUM",10.9
1983,3034080,0,"MAX","NUM",22.9
1984,3034080,0,"MIN","NUM",0.4
1985,3034107,0,"MAX","NUM",180
1986,3034107,0,"MIN","NUM",0
1987,3034113,0,"MIN","NUM",25.6
1988,3034113,0,"MAX","NUM",137.5
1989,3034124,0,"MIN","NUM",0.68
1990,3034124,0,"MAX","NUM",1.16
1991,3034387,0,"MAX","NUM",211
1992,3034387,0,"MIN","NUM",47
1993,3034426,0,"MIN","NUM",0
1994,3034426,0,"MAX","NUM",773
1995,3034442,0,"MAX","NUM",32
1996,3034442,0,"MIN","NUM",0.25
1997,3034548,0,"MAX","NUM",114.3
1998,3034548,0,"MIN","NUM",0.01
1999,3034554,0,"MAX","NUM",43
2000,3034554,0,"MIN","NUM",6
2001,3034567,0,"MAX","NUM",60
2002,3034567,0,"MIN","NUM",9
2003,3034578,0,"MAX","NUM",2003
2004,3034578,0,"MIN","NUM",0
2005,3034597,0,"MIN","NUM",0.04
2006,3034597,0,"MAX","NUM",92225
2007,3034780,0,"MAX","NUM",748
2008,3034780,0,"MIN","NUM",2
2009,3034806,0,"MAX","NUM",8.04
2010,3034806,0,"MIN","NUM",0.11
2011,3034860,0,"MAX","NUM",17090
2012,3034860,0,"MIN","NUM",0.05
2013,3034868,0,"MIN","NUM",3.3
2014,3034868,0,"MAX","NUM",300
2015,3035015,0,"MAX","NUM",22388
2016,3035015,0,"MIN","NUM",6
2017,3035043,0,"MAX","NUM",333
2018,3035043,0,"MIN","NUM",0.27
2019,3035124,0,"MAX","NUM",199173
2020,3035124,0,"MIN","NUM",-10
2021,3035153,0,"MAX","NUM",0.1
2022,3035153,0,"MIN","NUM",0.1
2023,3035400,0,"MIN","NUM",16
2024,3035400,0,"MAX","NUM",2430
2025,3035401,0,"MAX","NUM",16
2026,3035401,0,"MIN","NUM",2
2027,3035505,0,"MIN","NUM",0
2028,3035505,0,"MAX","NUM",69.31
2029,3035509,0,"MAX","NUM",64
2030,3035509,0,"MIN","NUM",0
2031,3035510,0,"MAX","NUM",190.9
2032,3035510,0,"MIN","NUM",0.1
2033,3035526,0,"MAX","NUM",28
2034,3035526,0,"MIN","NUM",1
2035,3035551,0,"MAX","NUM",4
2036,3035551,0,"MIN","NUM",1
2037,3035569,0,"MIN","NUM",0
2038,3035569,0,"MAX","NUM",2788
2039,3035583,0,"MAX","NUM",47586
2040,3035583,0,"MIN","NUM",0
2041,3035584,0,"MIN","NUM",0.1
2042,3035584,0,"MAX","NUM",28.2
2043,3035588,0,"MIN","NUM",0
2044,3035588,0,"MAX","NUM",1.8
2045,3035633,0,"MAX","NUM",2.33
2046,3035633,0,"MIN","NUM",0.17
2047,3035637,0,"MIN","NUM",2
2048,3035637,0,"MAX","NUM",180313
2049,3035792,0,"MAX","NUM",0
