id,analysis_id,"stratum_1","stratum_2","stratum_3","stratum_4","stratum_5",count_value,source_count_value
1206865,3106,"44837440","8","Condition","","",14,14
1206866,3106,"44831352","8","Condition","","",14,14
1206867,3106,"44828810","8","Condition","","",14,14
1206868,3106,"138502","8","Condition","","",14,434
1206869,3106,"260430","8","Condition","","",14,0
1206870,3106,"372608","8","Condition","","",14,2
1206871,3106,"4051472","8","Condition","","",14,0
1206872,3106,"44833943","8","Condition","","",14,14
1206873,3106,"437703","8","Condition","","",14,0
1206874,3106,"44821758","8","Condition","","",14,14
1206875,3106,"44831103","8","Condition","","",14,14
1206876,3106,"44831262","8","Condition","","",14,14
1206877,3106,"45595538","8","Condition","","",14,14
1206878,3106,"44823099","8","Condition","","",14,14
1206879,3106,"4338759","8","Condition","","",14,0
1206880,3106,"441712","8","Condition","","",14,0
1206881,3106,"44824847","8","Condition","","",14,14
1206882,3106,"44831553","8","Condition","","",14,14
1206883,3106,"44834822","8","Condition","","",14,14
1206884,3106,"44821961","8","Condition","","",14,14
1206885,3106,"4150511","8","Condition","","",14,63
1206886,3106,"438719","8","Condition","","",14,0
1206887,3106,"44830453","8","Condition","","",14,14
1206888,3106,"44833653","8","Condition","","",14,14
1206889,3106,"44837635","8","Condition","","",14,14
1206890,3106,"44834123","8","Condition","","",14,14
1206891,3106,"44833915","8","Condition","","",14,14
1206892,3106,"4134552","8","Condition","","",14,2
1206893,3106,"4009890","8","Condition","","",14,358
1206894,3106,"134074","8","Condition","","",14,0
1206895,3106,"433527","8","Condition","","",14,3997
1206896,3106,"442570","8","Condition","","",14,0
1206897,3106,"44831733","8","Condition","","",14,14
1206898,3106,"45586119","8","Condition","","",14,14
1206899,3106,"35206700","8","Condition","","",14,14
1206900,3106,"4258293","8","Condition","","",14,1
1206901,3106,"201453","8","Condition","","",14,0
1206902,3106,"261883","8","Condition","","",14,0
1206903,3106,"44829733","8","Condition","","",14,14
1206904,3106,"44826643","8","Condition","","",14,14
1206905,3106,"434887","8","Condition","","",14,0
1206906,3106,"378081","8","Condition","","",14,0
1206907,3106,"4344264","8","Condition","","",14,277
1206908,3106,"44832504","8","Condition","","",14,14
1206909,3106,"44826725","8","Condition","","",14,14
1206910,3106,"44835137","8","Condition","","",14,14
1206911,3106,"318537","8","Condition","","",14,0
1206912,3106,"196268","8","Condition","","",14,0
1206913,3106,"44833989","8","Condition","","",14,14
1206914,3106,"35208260","8","Condition","","",14,14
1206915,3106,"44833801","8","Condition","","",14,14
1206916,3106,"35225416","8","Condition","","",14,14
1206917,3106,"442619","8","Condition","","",14,275
1206918,3106,"44825245","8","Condition","","",14,14
1206919,3106,"4158343","8","Condition","","",14,236
1206920,3106,"44835680","8","Condition","","",14,14
1206921,3106,"4232302","8","Condition","","",14,0
1206922,3106,"4128914","8","Condition","","",14,329
1206923,3106,"316795","8","Condition","","",14,0
1206924,3106,"44821995","8","Condition","","",14,14
1206925,3106,"35207494","8","Condition","","",14,14
1206926,3106,"81144","8","Condition","","",14,30
1206927,3106,"199875","8","Condition","","",14,12
1206928,3106,"443558","8","Condition","","",14,3
1206929,3106,"4049623","8","Condition","","",14,0
1206930,3106,"4203836","8","Condition","","",14,8
1206931,3106,"437169","8","Condition","","",14,0
1206932,3106,"199879","8","Condition","","",14,0
1206933,3106,"45548944","8","Condition","","",14,14
1206934,3106,"45547315","8","Condition","","",14,14
1206935,3106,"44826854","8","Condition","","",270,270
1206936,3106,"4064522","8","Condition","","",270,0
1206937,3106,"44831047","8","Condition","","",270,270
1206938,3106,"378425","8","Condition","","",270,617
1206939,3106,"4304916","8","Condition","","",270,25
1206940,3106,"4320944","8","Condition","","",15,1
1206941,3106,"44833557","8","Condition","","",15,15
1206942,3106,"44826895","8","Condition","","",15,15
1206943,3106,"44835676","8","Condition","","",15,15
1206944,3106,"44834487","8","Condition","","",15,15
1206945,3106,"44836888","8","Condition","","",15,15
1206946,3106,"44828289","8","Condition","","",15,15
1206947,3106,"44783205","8","Condition","","",15,0
1206948,3106,"444122","8","Condition","","",15,0
1206949,3106,"44837200","8","Condition","","",15,15
1206950,3106,"44819989","8","Condition","","",15,15
1206951,3106,"44837070","8","Condition","","",15,15
1206952,3106,"44834796","8","Condition","","",15,15
1206953,3106,"4214445","8","Condition","","",15,1
1206954,3106,"4101747","8","Condition","","",15,0
1206955,3106,"435207","8","Condition","","",15,0
1206956,3106,"45581925","8","Condition","","",15,15
1206957,3106,"35210801","8","Condition","","",15,15
1206958,3106,"44821098","8","Condition","","",15,15
1206959,3106,"44819600","8","Condition","","",15,15
1206960,3106,"44834440","8","Condition","","",15,15
1206961,3106,"44831266","8","Condition","","",15,15
1206962,3106,"44821321","8","Condition","","",15,15
1206963,3106,"374357","8","Condition","","",15,1
1206964,3106,"196271","8","Condition","","",15,0
1206965,3106,"44824296","8","Condition","","",15,15
1206966,3106,"44830074","8","Condition","","",15,15
1206967,3106,"44827831","8","Condition","","",15,15
1206968,3106,"134141","8","Condition","","",15,33
1206969,3106,"45557556","8","Condition","","",15,15
1206970,3106,"44820771","8","Condition","","",15,15
1206971,3106,"198483","8","Condition","","",15,0
1206972,3106,"315288","8","Condition","","",15,3
1206973,3106,"44819479","8","Condition","","",15,15
1206974,3106,"44819990","8","Condition","","",15,15
1206975,3106,"44830187","8","Condition","","",15,15
1206976,3106,"44823162","8","Condition","","",15,15
1206977,3106,"44832377","8","Condition","","",15,15
1206978,3106,"45587055","8","Condition","","",15,15
1206979,3106,"4161701","8","Condition","","",15,326
1206980,3106,"44835729","8","Condition","","",15,15
1206981,3106,"439014","8","Condition","","",15,24
1206982,3106,"44829788","8","Condition","","",15,15
1206983,3106,"44830098","8","Condition","","",15,15
1206984,3106,"435753","8","Condition","","",15,0
1206985,3106,"45581537","8","Condition","","",15,15
1206986,3106,"45532939","8","Condition","","",15,15
1206987,3106,"44831322","8","Condition","","",15,15
1206988,3106,"43020496","8","Condition","","",15,0
1206989,3106,"198911","8","Condition","","",15,0
1206990,3106,"45539355","8","Condition","","",15,15
1206991,3106,"44829018","8","Condition","","",15,15
1206992,3106,"35209007","8","Condition","","",15,15
1206993,3106,"4031164","8","Condition","","",15,2
1206994,3106,"440973","8","Condition","","",15,0
1206995,3106,"44829813","8","Condition","","",15,15
1206996,3106,"377873","8","Condition","","",15,2
1206997,3106,"44832216","8","Condition","","",15,15
1206998,3106,"44829080","8","Condition","","",15,15
1206999,3106,"44828773","8","Condition","","",15,15
1207000,3106,"439926","8","Condition","","",15,336
1207001,3106,"4242574","8","Condition","","",15,182
1207002,3106,"4145007","8","Condition","","",15,535
1207003,3106,"440869","8","Condition","","",15,0
1207004,3106,"44822175","8","Condition","","",15,15
1207005,3106,"44829340","8","Condition","","",15,15
1207006,3106,"35211347","8","Condition","","",15,15
1207007,3106,"4143972","8","Condition","","",15,663
1207008,3106,"44827615","8","Condition","","",15,15
1207009,3106,"44835237","8","Condition","","",15,15
1207010,3106,"44837555","8","Condition","","",15,15
1207011,3106,"44821913","8","Condition","","",15,15
1207012,3106,"45553204","8","Condition","","",15,15
1207013,3106,"35225328","8","Condition","","",15,15
1207014,3106,"378741","8","Condition","","",15,39
1207015,3106,"374338","8","Condition","","",15,0
1207016,3106,"4289526","8","Condition","","",15,105
1207017,3106,"45557412","8","Condition","","",15,15
1207018,3106,"45582021","8","Condition","","",15,15
1207019,3106,"44822458","8","Condition","","",15,15
1207020,3106,"44826853","8","Condition","","",15,15
1207021,3106,"25748","8","Condition","","",15,0
1207022,3106,"45581340","8","Condition","","",15,15
1207023,3106,"44832341","8","Condition","","",15,15
1207024,3106,"379779","8","Condition","","",15,0
1207025,3106,"439745","8","Condition","","",15,0
1207026,3106,"44827605","8","Condition","","",15,15
1207027,3106,"45581853","8","Condition","","",15,15
1207028,3106,"44826640","8","Condition","","",15,15
1207029,3106,"4166776","8","Condition","","",15,251
1207030,3106,"4029581","8","Condition","","",15,384
1207031,3106,"141997","8","Condition","","",15,0
1207032,3106,"44822900","8","Condition","","",15,15
1207033,3106,"44834038","8","Condition","","",15,15
1207034,3106,"44826645","8","Condition","","",15,15
1207035,3106,"4131769","8","Condition","","",15,435
1207036,3106,"4133610","8","Condition","","",15,3
1207037,3106,"45596334","8","Condition","","",15,15
1207038,3106,"44824575","8","Condition","","",15,15
1207039,3106,"439392","8","Condition","","",15,0
1207040,3106,"436510","8","Condition","","",15,1
1207041,3106,"439620","8","Condition","","",15,0
1207042,3106,"439035","8","Condition","","",15,95
1207043,3106,"44828824","8","Condition","","",15,15
1207044,3106,"44836822","8","Condition","","",15,15
1207045,3106,"45561836","8","Condition","","",15,15
1207046,3106,"135694","8","Condition","","",15,0
1207047,3106,"44830062","8","Condition","","",15,15
1207048,3106,"44819712","8","Condition","","",15,15
1207049,3106,"35207507","8","Condition","","",15,15
1207050,3106,"44827872","8","Condition","","",15,15
1207051,3106,"26935","8","Condition","","",15,0
1207052,3106,"132344","8","Condition","","",15,0
1207053,3106,"44824734","8","Condition","","",15,15
1207054,3106,"440032","8","Condition","","",15,247
1207055,3106,"4099055","8","Condition","","",15,239
1207056,3106,"44808122","8","Condition","","",15,0
1207057,3106,"140976","8","Condition","","",15,23
1207058,3106,"44819709","8","Condition","","",15,15
1207059,3106,"45609992","8","Condition","","",15,15
1207060,3106,"44830570","8","Condition","","",15,15
1207061,3106,"44782447","8","Condition","","",15,0
1207062,3106,"44823105","8","Condition","","",15,15
1207063,3106,"4115170","8","Condition","","",15,96
1207064,3106,"76835","8","Condition","","",15,0
1207065,3106,"136937","8","Condition","","",15,0
1207066,3106,"45609985","8","Condition","","",15,15
1207067,3106,"44837173","8","Condition","","",15,15
1207068,3106,"439407","8","Condition","","",15,0
1207069,3106,"77635","8","Condition","","",15,0
1207070,3106,"441269","8","Condition","","",15,0
1207071,3106,"28083","8","Condition","","",15,0
1207072,3106,"434881","8","Condition","","",15,17
1207073,3106,"44835007","8","Condition","","",15,15
1207074,3106,"44829742","8","Condition","","",15,15
1207075,3106,"35209257","8","Condition","","",15,15
1207076,3106,"44822030","8","Condition","","",15,15
1207077,3106,"140273","8","Condition","","",15,0
1207078,3106,"443370","8","Condition","","",15,0
1207079,3106,"44822016","8","Condition","","",15,15
1207080,3106,"35207362","8","Condition","","",15,15
1207081,3106,"40481354","8","Condition","","",15,0
1207082,3106,"196654","8","Condition","","",15,0
1207083,3106,"44829371","8","Condition","","",15,15
1207084,3106,"375077","8","Condition","","",15,0
1207085,3106,"316994","8","Condition","","",15,0
1207086,3106,"44827630","8","Condition","","",15,15
1207087,3106,"35206079","8","Condition","","",15,15
1207088,3106,"441155","8","Condition","","",15,3
1207089,3106,"195585","8","Condition","","",15,61
1207090,3106,"45773005","8","Condition","","",15,0
1207091,3106,"35211308","8","Condition","","",15,15
1207092,3106,"4170137","8","Condition","","",15,0
1207093,3106,"44832132","8","Condition","","",15,15
1207094,3106,"44826034","8","Condition","","",15,15
1207095,3106,"45537810","8","Condition","","",15,15
1207096,3106,"4180907","8","Condition","","",15,0
1207097,3106,"4057233","8","Condition","","",15,3
1207098,3106,"379185","8","Condition","","",15,41
1207099,3106,"44833691","8","Condition","","",15,15
1207100,3106,"45581497","8","Condition","","",15,15
1207101,3106,"44823651","8","Condition","","",15,15
1207102,3106,"134765","8","Condition","","",15,20
1207103,3106,"44833391","8","Condition","","",15,15
1207104,3106,"4152838","8","Condition","","",15,5
1207105,3106,"44821301","8","Condition","","",15,15
1207106,3106,"4169307","8","Condition","","",15,1
1207107,3106,"77647","8","Condition","","",15,55
1207108,3106,"4229448","8","Condition","","",15,0
1207109,3106,"4145825","8","Condition","","",15,1
1207110,3106,"432411","8","Condition","","",15,0
1207111,3106,"44835868","8","Condition","","",15,15
1207112,3106,"44821900","8","Condition","","",15,15
1207113,3106,"44819731","8","Condition","","",15,15
1207114,3106,"44819502","8","Condition","","",15,15
1207115,3106,"4024018","8","Condition","","",15,0
1207116,3106,"44833618","8","Condition","","",15,15
1207117,3106,"44833368","8","Condition","","",15,15
1207118,3106,"437127","8","Condition","","",15,0
1207119,3106,"321587","8","Condition","","",15,0
1207120,3106,"45539332","8","Condition","","",15,15
1207121,3106,"44829925","8","Condition","","",15,15
1207122,3106,"45562470","8","Condition","","",15,15
1207123,3106,"44835893","8","Condition","","",15,15
1207124,3106,"44833361","8","Condition","","",15,15
1207125,3106,"44834546","8","Condition","","",15,15
1207126,3106,"200616","8","Condition","","",15,0
1207127,3106,"442268","8","Condition","","",15,0
1207128,3106,"433495","8","Condition","","",15,13
1207129,3106,"4043738","8","Condition","","",15,407
1207130,3106,"35211328","8","Condition","","",15,15
1207131,3106,"44821177","8","Condition","","",15,15
1207132,3106,"45604579","8","Condition","","",15,15
1207133,3106,"44832154","8","Condition","","",15,15
1207134,3106,"1569665","8","Condition","","",15,15
1207135,3106,"4258683","8","Condition","","",15,6
1207136,3106,"440979","8","Condition","","",15,0
1207137,3106,"44837135","8","Condition","","",15,15
1207138,3106,"44837371","8","Condition","","",15,15
1207139,3106,"44820691","8","Condition","","",15,15
1207140,3106,"44832438","8","Condition","","",15,15
1207141,3106,"201900","8","Condition","","",15,68
1207142,3106,"377558","8","Condition","","",15,9
1207143,3106,"437385","8","Condition","","",15,0
1207144,3106,"44833579","8","Condition","","",15,15
1207145,3106,"44822865","8","Condition","","",15,15
1207146,3106,"44827788","8","Condition","","",271,271
1207147,3106,"4066371","8","Condition","","",271,0
1207148,3106,"44823318","8","Condition","","",271,271
1207149,3106,"44837350","8","Condition","","",271,271
1207150,3106,"376208","8","Condition","","",271,0
1207151,3106,"316139","8","Condition","","",783,538
1207152,3106,"44835923","8","Condition","","",783,783
1207153,3106,"44825732","8","Condition","","",16,16
1207154,3106,"45609984","8","Condition","","",16,16
1207155,3106,"258449","8","Condition","","",16,0
1207156,3106,"80665","8","Condition","","",16,0
1207157,3106,"4130061","8","Condition","","",16,553
1207158,3106,"44832372","8","Condition","","",16,16
1207159,3106,"44832121","8","Condition","","",16,16
1207160,3106,"44824620","8","Condition","","",16,16
1207161,3106,"44835848","8","Condition","","",16,16
1207162,3106,"44823145","8","Condition","","",16,16
1207163,3106,"44833555","8","Condition","","",16,16
1207164,3106,"44825651","8","Condition","","",16,16
1207165,3106,"45543689","8","Condition","","",16,16
1207166,3106,"137345","8","Condition","","",16,5
1207167,3106,"44821736","8","Condition","","",16,16
1207168,3106,"44834503","8","Condition","","",16,16
1207169,3106,"372272","8","Condition","","",16,0
1207170,3106,"439695","8","Condition","","",16,4
1207171,3106,"443464","8","Condition","","",16,18
1207172,3106,"4019827","8","Condition","","",16,0
1207173,3106,"197799","8","Condition","","",16,1
1207174,3106,"45600330","8","Condition","","",16,16
1207175,3106,"44832845","8","Condition","","",16,16
1207176,3106,"44835962","8","Condition","","",16,16
1207177,3106,"440693","8","Condition","","",16,2
1207178,3106,"44828002","8","Condition","","",16,16
1207179,3106,"35208325","8","Condition","","",16,16
1207180,3106,"44827742","8","Condition","","",16,16
1207181,3106,"44819695","8","Condition","","",16,16
1207182,3106,"199870","8","Condition","","",16,2
1207183,3106,"381021","8","Condition","","",16,53
1207184,3106,"44819707","8","Condition","","",16,16
1207185,3106,"35207092","8","Condition","","",16,16
1207186,3106,"44833664","8","Condition","","",16,16
1207187,3106,"197239","8","Condition","","",16,0
1207188,3106,"4331953","8","Condition","","",16,7
1207189,3106,"45557433","8","Condition","","",16,16
1207190,3106,"45600916","8","Condition","","",16,16
1207191,3106,"197981","8","Condition","","",16,4
1207192,3106,"44835021","8","Condition","","",16,16
1207193,3106,"4091464","8","Condition","","",16,0
1207194,3106,"45552803","8","Condition","","",16,16
1207195,3106,"35207161","8","Condition","","",16,16
1207196,3106,"44823059","8","Condition","","",16,16
1207197,3106,"133169","8","Condition","","",16,119
1207198,3106,"4152156","8","Condition","","",16,0
1207199,3106,"318784","8","Condition","","",16,5
1207200,3106,"35208189","8","Condition","","",16,16
1207201,3106,"44823208","8","Condition","","",16,16
1207202,3106,"44832471","8","Condition","","",16,16
1207203,3106,"45563292","8","Condition","","",16,16
1207204,3106,"374631","8","Condition","","",16,14
1207205,3106,"441906","8","Condition","","",16,11
1207206,3106,"44837036","8","Condition","","",16,16
1207207,3106,"140173","8","Condition","","",16,194
1207208,3106,"436695","8","Condition","","",16,37
1207209,3106,"40481901","8","Condition","","",16,0
1207210,3106,"80182","8","Condition","","",16,186
1207211,3106,"45609993","8","Condition","","",16,16
1207212,3106,"45538862","8","Condition","","",16,16
1207213,3106,"138708","8","Condition","","",16,15
1207214,3106,"45595842","8","Condition","","",16,16
1207215,3106,"44828048","8","Condition","","",16,16
1207216,3106,"44828996","8","Condition","","",16,16
1207217,3106,"199752","8","Condition","","",16,1
1207218,3106,"444219","8","Condition","","",16,0
1207219,3106,"44825906","8","Condition","","",16,16
1207220,3106,"44837167","8","Condition","","",16,16
1207221,3106,"35207163","8","Condition","","",16,16
1207222,3106,"80187","8","Condition","","",16,85
1207223,3106,"318776","8","Condition","","",16,4
1207224,3106,"4256889","8","Condition","","",16,1
1207225,3106,"44823186","8","Condition","","",16,16
1207226,3106,"381174","8","Condition","","",16,1
1207227,3106,"4282316","8","Condition","","",16,3
1207228,3106,"45566179","8","Condition","","",16,16
1207229,3106,"4181481","8","Condition","","",16,0
1207230,3106,"44831126","8","Condition","","",16,16
1207231,3106,"4095589","8","Condition","","",16,0
1207232,3106,"375547","8","Condition","","",16,40
1207233,3106,"44824126","8","Condition","","",16,16
1207234,3106,"44820888","8","Condition","","",16,16
1207235,3106,"45769438","8","Condition","","",16,0
1207236,3106,"433612","8","Condition","","",16,0
1207237,3106,"4156113","8","Condition","","",16,0
1207238,3106,"432463","8","Condition","","",16,0
1207239,3106,"44833380","8","Condition","","",16,16
1207240,3106,"376107","8","Condition","","",16,21
1207241,3106,"4115044","8","Condition","","",16,0
1207242,3106,"260041","8","Condition","","",16,0
1207243,3106,"44820622","8","Condition","","",16,16
1207244,3106,"44830351","8","Condition","","",16,16
1207245,3106,"134460","8","Condition","","",16,107
1207246,3106,"44824066","8","Condition","","",16,16
1207247,3106,"4010017","8","Condition","","",16,627
1207248,3106,"78834","8","Condition","","",16,1
1207249,3106,"44824281","8","Condition","","",16,16
1207250,3106,"44824344","8","Condition","","",16,16
1207251,3106,"44830963","8","Condition","","",16,16
1207252,3106,"44829826","8","Condition","","",16,16
1207253,3106,"44826409","8","Condition","","",16,16
1207254,3106,"35206968","8","Condition","","",16,16
1207255,3106,"45572541","8","Condition","","",16,16
1207256,3106,"35207732","8","Condition","","",16,16
1207257,3106,"43530687","8","Condition","","",16,0
1207258,3106,"44834628","8","Condition","","",16,16
1207259,3106,"35211311","8","Condition","","",16,16
1207260,3106,"44837184","8","Condition","","",16,16
1207261,3106,"35211383","8","Condition","","",16,16
1207262,3106,"44837205","8","Condition","","",16,16
1207263,3106,"44837311","8","Condition","","",16,16
1207264,3106,"4178968","8","Condition","","",16,130
1207265,3106,"140708","8","Condition","","",16,0
1207266,3106,"44830978","8","Condition","","",16,16
1207267,3106,"35206940","8","Condition","","",16,16
1207268,3106,"44831252","8","Condition","","",16,16
1207269,3106,"44824339","8","Condition","","",16,16
1207270,3106,"44833676","8","Condition","","",16,16
1207271,3106,"194382","8","Condition","","",16,287
1207272,3106,"44832235","8","Condition","","",16,16
1207273,3106,"44837003","8","Condition","","",16,16
1207274,3106,"44835925","8","Condition","","",16,16
1207275,3106,"439799","8","Condition","","",16,247
1207276,3106,"193871","8","Condition","","",16,548
1207277,3106,"4098458","8","Condition","","",16,0
1207278,3106,"45600797","8","Condition","","",16,16
1207279,3106,"79189","8","Condition","","",16,0
1207280,3106,"318222","8","Condition","","",16,5
1207281,3106,"436700","8","Condition","","",16,53
1207282,3106,"35225294","8","Condition","","",16,16
1207283,3106,"44830547","8","Condition","","",16,16
1207284,3106,"435506","8","Condition","","",16,4
1207285,3106,"443390","8","Condition","","",16,378
1207286,3106,"381273","8","Condition","","",16,218
1207287,3106,"44829944","8","Condition","","",16,16
1207288,3106,"45581355","8","Condition","","",16,16
1207289,3106,"44836447","8","Condition","","",16,16
1207290,3106,"438411","8","Condition","","",16,28
1207291,3106,"321876","8","Condition","","",16,0
1207292,3106,"4031465","8","Condition","","",16,290
1207293,3106,"44819403","8","Condition","","",16,16
1207294,3106,"44819428","8","Condition","","",16,16
1207295,3106,"44833561","8","Condition","","",16,16
1207296,3106,"35224811","8","Condition","","",16,16
1207297,3106,"44837367","8","Condition","","",16,16
1207298,3106,"440422","8","Condition","","",16,0
1207299,3106,"200349","8","Condition","","",16,0
1207300,3106,"44823126","8","Condition","","",16,16
1207301,3106,"44832128","8","Condition","","",16,16
1207302,3106,"314368","8","Condition","","",16,1
1207303,3106,"44830167","8","Condition","","",16,16
1207304,3106,"4308689","8","Condition","","",16,0
1207305,3106,"313223","8","Condition","","",16,94
1207306,3106,"380859","8","Condition","","",16,1
1207307,3106,"44824094","8","Condition","","",16,16
1207308,3106,"44833670","8","Condition","","",16,16
1207309,3106,"44834533","8","Condition","","",16,16
1207310,3106,"44819721","8","Condition","","",16,16
1207311,3106,"44825474","8","Condition","","",16,16
1207312,3106,"44833985","8","Condition","","",16,16
1207313,3106,"45561802","8","Condition","","",16,16
1207314,3106,"440508","8","Condition","","",16,0
1207315,3106,"4209905","8","Condition","","",16,0
1207316,3106,"44819685","8","Condition","","",16,16
1207317,3106,"45567611","8","Condition","","",16,16
1207318,3106,"4234997","8","Condition","","",16,2
1207319,3106,"441875","8","Condition","","",16,2
1207320,3106,"35205808","8","Condition","","",16,16
1207321,3106,"315947","8","Condition","","",16,1
1207322,3106,"73614","8","Condition","","",16,0
1207323,3106,"76573","8","Condition","","",16,0
1207324,3106,"44823148","8","Condition","","",16,16
1207325,3106,"44819580","8","Condition","","",16,16
1207326,3106,"44825548","8","Condition","","",16,16
1207327,3106,"44835139","8","Condition","","",16,16
1207328,3106,"35206598","8","Condition","","",16,16
1207329,3106,"44831227","8","Condition","","",16,16
1207330,3106,"438727","8","Condition","","",16,3
1207331,3106,"44832424","8","Condition","","",16,16
1207332,3106,"45561670","8","Condition","","",16,16
1207333,3106,"44835918","8","Condition","","",16,16
1207334,3106,"432851","8","Condition","","",272,208
1207335,3106,"44826639","8","Condition","","",272,272
1207336,3106,"4261842","8","Condition","","",272,642
1207337,3106,"45557293","8","Condition","","",528,528
1207338,3106,"317009","8","Condition","","",784,21636
1207339,3106,"44829020","8","Condition","","",2576,2576
1207340,3106,"4012231","8","Condition","","",17,40
1207341,3106,"44820548","8","Condition","","",17,17
1207342,3106,"200461","8","Condition","","",17,171
1207343,3106,"44826027","8","Condition","","",17,17
1207344,3106,"45595770","8","Condition","","",17,17
1207345,3106,"440713","8","Condition","","",17,11
1207346,3106,"4168335","8","Condition","","",17,326
1207347,3106,"44819690","8","Condition","","",17,17
1207348,3106,"379784","8","Condition","","",17,0
1207349,3106,"435534","8","Condition","","",17,0
1207350,3106,"44823079","8","Condition","","",17,17
1207351,3106,"75043","8","Condition","","",17,2
1207352,3106,"4081759","8","Condition","","",17,0
1207353,3106,"44822478","8","Condition","","",17,17
1207354,3106,"140666","8","Condition","","",17,0
1207355,3106,"381252","8","Condition","","",17,1
1207356,3106,"4116351","8","Condition","","",17,0
1207357,3106,"44825453","8","Condition","","",17,17
1207358,3106,"378696","8","Condition","","",17,0
1207359,3106,"4168213","8","Condition","","",17,6
1207360,3106,"44819715","8","Condition","","",17,17
1207361,3106,"45600348","8","Condition","","",17,17
1207362,3106,"44823566","8","Condition","","",17,17
1207363,3106,"44820194","8","Condition","","",17,17
1207364,3106,"45591744","8","Condition","","",17,17
1207365,3106,"44835835","8","Condition","","",17,17
1207366,3106,"44827806","8","Condition","","",17,17
1207367,3106,"44834606","8","Condition","","",17,17
1207368,3106,"44820933","8","Condition","","",17,17
1207369,3106,"45572468","8","Condition","","",17,17
1207370,3106,"44828869","8","Condition","","",17,17
1207371,3106,"318450","8","Condition","","",17,42
1207372,3106,"133055","8","Condition","","",17,0
1207373,3106,"436148","8","Condition","","",17,0
1207374,3106,"444130","8","Condition","","",17,679
1207375,3106,"44825207","8","Condition","","",17,17
1207376,3106,"44833856","8","Condition","","",17,17
1207377,3106,"44824036","8","Condition","","",17,17
1207378,3106,"35206610","8","Condition","","",17,17
1207379,3106,"44819506","8","Condition","","",17,17
1207380,3106,"4195690","8","Condition","","",17,136
1207381,3106,"254796","8","Condition","","",17,0
1207382,3106,"44835966","8","Condition","","",17,17
1207383,3106,"45591474","8","Condition","","",17,17
1207384,3106,"44830152","8","Condition","","",17,17
1207385,3106,"44823039","8","Condition","","",17,17
1207386,3106,"44824070","8","Condition","","",17,17
1207387,3106,"44823365","8","Condition","","",17,17
1207388,3106,"44831651","8","Condition","","",17,17
1207389,3106,"77146","8","Condition","","",17,0
1207390,3106,"380402","8","Condition","","",17,2
1207391,3106,"372651","8","Condition","","",17,28
1207392,3106,"44833502","8","Condition","","",17,17
1207393,3106,"35208368","8","Condition","","",17,17
1207394,3106,"438555","8","Condition","","",17,32
1207395,3106,"320073","8","Condition","","",17,0
1207396,3106,"45595843","8","Condition","","",17,17
1207397,3106,"45581633","8","Condition","","",17,17
1207398,3106,"45581274","8","Condition","","",17,17
1207399,3106,"45548022","8","Condition","","",17,17
1207400,3106,"44824161","8","Condition","","",17,17
1207401,3106,"44831648","8","Condition","","",17,17
1207402,3106,"44826436","8","Condition","","",17,17
1207403,3106,"195259","8","Condition","","",17,133
1207404,3106,"434656","8","Condition","","",17,8
1207405,3106,"4168212","8","Condition","","",17,1
1207406,3106,"35206861","8","Condition","","",17,17
1207407,3106,"442427","8","Condition","","",17,3
1207408,3106,"319844","8","Condition","","",17,0
1207409,3106,"4092077","8","Condition","","",17,0
1207410,3106,"44831866","8","Condition","","",17,17
1207411,3106,"45567234","8","Condition","","",17,17
1207412,3106,"4138253","8","Condition","","",17,56
1207413,3106,"44827112","8","Condition","","",17,17
1207414,3106,"44823114","8","Condition","","",17,17
1207415,3106,"35211361","8","Condition","","",17,17
1207416,3106,"439901","8","Condition","","",17,6
1207417,3106,"44827792","8","Condition","","",17,17
1207418,3106,"35211377","8","Condition","","",17,17
1207419,3106,"44826518","8","Condition","","",17,17
1207420,3106,"42873169","8","Condition","","",17,0
1207421,3106,"44819434","8","Condition","","",17,17
1207422,3106,"35205420","8","Condition","","",17,17
1207423,3106,"45576254","8","Condition","","",17,17
1207424,3106,"44829314","8","Condition","","",17,17
1207425,3106,"44826575","8","Condition","","",17,17
1207426,3106,"4262590","8","Condition","","",17,1
1207427,3106,"44821365","8","Condition","","",17,17
1207428,3106,"44835254","8","Condition","","",17,17
1207429,3106,"44834549","8","Condition","","",17,17
1207430,3106,"44824326","8","Condition","","",17,17
1207431,3106,"313601","8","Condition","","",17,0
1207432,3106,"44830025","8","Condition","","",17,17
1207433,3106,"1569600","8","Condition","","",17,17
1207434,3106,"435242","8","Condition","","",17,67
1207435,3106,"140266","8","Condition","","",17,1
1207436,3106,"433218","8","Condition","","",17,1
1207437,3106,"443734","8","Condition","","",17,3
1207438,3106,"44821927","8","Condition","","",17,17
1207439,3106,"40440777","8","Condition","","",17,0
1207440,3106,"317890","8","Condition","","",17,3
1207441,3106,"44821667","8","Condition","","",17,17
1207442,3106,"44834499","8","Condition","","",17,17
1207443,3106,"74606","8","Condition","","",17,12
1207444,3106,"4002956","8","Condition","","",17,44
1207445,3106,"45543164","8","Condition","","",17,17
1207446,3106,"35211284","8","Condition","","",17,17
1207447,3106,"44827368","8","Condition","","",17,17
1207448,3106,"4314452","8","Condition","","",17,260
1207449,3106,"4103642","8","Condition","","",17,9
1207450,3106,"4121332","8","Condition","","",17,0
1207451,3106,"378742","8","Condition","","",17,3
1207452,3106,"437536","8","Condition","","",17,0
